NLOS,RANGE,FP_IDX,FP_AMP1,FP_AMP2,FP_AMP3,CIR_PWR,STDEV_NOISE,MAX_NOISE,RXPACC
1,1.37,750,14967,18713,14041,8861,60,1561,278
0,1.65,749,15753,19557,19356,13459,108,2760,292
1,9.52,731,2886,774,1280,3084,72,1092,1024
0,2.23,751,13732,18638,16528,9942,40,877,332
0,4.63,746,997,5502,4171,6589,40,842,327
1,9.21,738,2368,799,2138,4855,68,1023,1025
1,1.55,748,8407,16712,17049,12446,48,722,606
1,4.05,745,11255,16486,13748,10171,40,637,431
1,6.87,738,727,1515,890,12461,72,1071,808
1,3.6,736,3305,484,1396,2429,84,1251,1024
0,4.46,744,5380,17157,17136,15483,68,1019,727
1,4.65,748,4333,3025,2837,8879,60,902,812
1,2.85,749,9775,16183,10160,12462,68,1012,867
0,2.09,748,13903,19637,18594,10430,44,1144,293
1,10.06,743,1915,1876,2861,6481,72,1086,1024
1,6.37,744,6531,5673,3758,23024,64,946,534
1,1.56,745,11219,18368,14105,10394,72,1738,303
1,5.17,746,6908,2432,2287,1813,80,1184,1024
0,1.3,749,12970,18193,13110,14436,124,3028,283
0,2.38,744,17020,17611,10815,10735,76,2032,260
1,6.86,750,7401,5763,4929,11997,64,1289,363
1,0.68,745,7183,18435,14478,8807,52,1328,278
1,2.93,740,485,1998,2598,1317,92,1385,1024
1,6.11,744,9247,8421,5884,16476,60,906,549
0,2.94,748,16387,19963,13131,19894,68,1074,499
1,6.72,746,3130,6975,6878,1641,80,1206,1024
1,5.05,744,1593,1316,2062,8127,72,1079,1024
0,6.26,744,2336,12429,13955,4318,84,1258,1024
0,5.0,749,8156,13193,8949,16023,72,1074,1024
0,2.06,750,16713,20471,18423,11838,56,1329,329
0,1.91,750,4014,5988,5132,9232,76,1806,271
1,7.21,748,9143,11591,8194,11393,60,1253,359
1,2.83,744,3526,4216,2840,6780,72,1099,1024
0,5.37,749,14232,16798,10572,12084,60,917,636
0,2.86,750,6528,5191,4664,9134,96,1649,402
1,1.55,738,768,2953,2356,2779,80,1183,1024
1,3.92,748,6938,9477,5748,4905,76,1137,1024
1,5.31,748,13868,8723,8329,22531,68,1019,945
1,6.85,745,3190,2767,3446,14315,76,1137,1024
0,0.4,746,18959,18751,14419,11167,124,3392,267
1,5.02,745,2250,4758,4808,717,84,1251,992
0,3.02,750,8132,17125,17651,6587,44,745,430
0,1.08,748,17578,19810,12844,12536,44,1006,336
1,6.29,746,4530,8442,5110,2909,268,4126,1024
0,4.67,746,3957,18422,17483,7296,52,1337,287
1,3.77,744,2201,3564,2658,4480,80,1192,1024
0,4.84,749,8560,16981,11001,12201,72,1072,577
0,1.57,746,12706,17903,12833,16033,60,886,600
1,2.73,747,14659,18740,11083,10781,44,666,560
0,3.33,750,4997,17511,17142,8487,52,1322,276
1,2.81,747,2316,7143,4514,2984,64,964,1024
1,5.8,742,510,1669,1252,1837,84,1231,1024
1,1.13,744,9562,17441,14026,7364,40,880,318
1,5.72,744,9937,13356,10619,7399,88,1297,857
0,3.01,744,6171,12254,8592,13883,72,1075,747
1,3.5,744,6379,3478,3430,4714,80,1188,1024
0,4.63,745,3917,17814,18923,7910,48,869,429
1,1.25,748,9895,19547,16952,7544,92,2303,310
0,5.98,745,9163,19363,12902,7999,60,913,740
1,7.28,748,2566,5207,3191,5316,76,1135,1024
0,0.43,744,15338,14280,16470,11592,72,1821,284
0,1.83,749,3135,2297,1440,10482,40,970,295
1,2.1,747,5475,5479,5117,7136,52,777,590
0,2.46,747,3909,3790,3857,8757,40,1035,286
0,3.2,751,16707,10387,10492,7568,40,921,294
0,3.41,748,9634,7886,4750,7317,40,804,350
0,1.84,751,12147,19579,12884,11887,100,2452,304
0,4.19,747,4459,9795,8415,17224,116,1996,498
1,7.24,746,7362,6163,4189,2677,80,1201,1024
1,2.39,750,5212,14564,11517,9308,68,1024,1024
0,3.82,743,17708,13668,9061,16608,72,1075,724
1,2.88,745,10301,5301,4170,5030,68,1029,1024
0,1.39,743,10015,5260,3085,14404,92,2104,317
1,1.3,742,2717,3540,2150,9920,64,960,575
0,0.18,748,14412,18017,11760,11500,80,2031,276
1,3.31,749,123,8213,10934,19821,68,1007,855
1,2.61,747,1569,4925,4505,7809,76,1129,1024
0,0.53,744,13675,16716,9662,11382,92,2156,276
0,6.31,748,9072,16786,15775,7440,56,843,679
1,3.36,747,12444,9909,6927,8737,68,1025,1024
1,7.42,748,4363,6936,5080,1880,72,1089,1024
1,3.8,747,4709,3581,3195,3177,60,905,1024
0,4.85,751,9346,18753,18234,8082,68,1893,265
1,7.02,743,3328,2611,1747,16020,76,1132,1024
1,5.56,750,6021,17100,14532,7234,52,785,595
0,0.58,748,16157,18951,15476,11654,52,1376,278
1,9.49,741,1457,2420,3089,4107,64,967,1025
0,1.24,744,1916,6975,5871,9225,44,747,410
0,1.04,744,18073,18287,11147,12046,124,3282,272
0,1.4,745,11448,18473,12739,9126,44,963,340
1,9.25,747,323,14954,10819,10690,72,1089,1025
0,3.46,744,4668,7667,4466,13451,84,1629,390
0,0.76,749,13995,17780,14282,10449,44,1170,262
1,8.88,731,1581,3335,3185,8305,80,1191,1024
1,7.07,744,720,3255,3152,464,68,1015,832
0,0.81,746,18399,20581,17803,11801,96,2420,316
0,5.54,751,9387,17401,15670,6374,96,1552,452
0,3.72,744,2657,17917,15946,9637,48,1057,326
1,2.62,740,379,2123,2463,341,68,1011,704
1,9.63,730,960,1720,1125,673,84,1239,833
0,3.66,750,9277,17259,11387,8854,40,840,334
1,5.39,744,4851,3612,2044,12942,64,960,860
1,5.78,743,2381,8763,8859,2631,68,1028,1024
1,4.94,734,3149,2542,2265,1919,68,1032,1024
0,4.23,748,11495,20381,15907,10130,48,996,378
1,2.84,745,4737,3318,1870,1938,72,1065,1024
0,2.97,749,7618,16479,13228,11047,116,2398,317
0,4.81,745,12483,16324,10829,12020,52,872,414
0,1.69,748,3013,18545,15399,11383,48,773,469
1,6.17,743,3098,2921,2678,2981,104,1573,1025
1,8.98,747,2166,8764,8935,9142,80,1195,1025
0,2.68,746,10948,17645,12548,8030,32,740,309
1,3.49,749,6146,6870,5904,6609,68,1034,1024
0,4.59,745,5381,13449,11809,13284,44,747,416
1,4.25,745,6038,5248,5966,9620,56,829,635
0,1.0,746,13298,2955,6922,7740,36,720,340
1,3.08,744,2536,2549,2271,3459,72,1075,1024
1,1.4,748,5257,8013,5601,10684,72,1066,674
1,6.56,749,4034,7714,7042,10794,48,733,611
1,5.4,745,2364,6319,5393,875,76,1141,1024
0,2.11,745,15316,12840,16229,19676,104,1863,426
1,3.31,748,5763,12327,18287,12112,48,724,533
1,5.98,733,2034,3080,2416,738,88,1315,897
1,1.74,746,4830,4715,6832,12248,60,902,785
1,4.51,743,14989,14256,8683,16743,72,1074,1024
1,7.4,748,4295,2679,1845,1480,84,1246,1024
0,2.22,745,18714,17875,11581,10422,52,1376,271
1,6.52,745,14742,9887,7168,9607,204,3103,857
1,3.24,748,7469,5768,3281,17773,60,900,734
1,6.38,748,5299,6213,4228,14107,72,1071,702
0,1.47,749,9867,16948,15785,8077,64,1505,275
0,0.87,749,11693,16835,16452,9620,60,1484,265
0,1.71,752,18289,18853,16505,8887,44,1185,280
1,5.96,747,6636,6041,4815,4787,76,1137,1024
1,2.47,733,3113,3110,1929,3926,72,1073,1024
0,3.17,748,9309,9977,5629,18210,52,799,549
1,9.98,738,2506,3617,2988,3838,76,1137,1025
0,5.71,750,10991,14059,13018,12366,96,1809,366
0,6.73,750,17364,19670,17322,12537,56,848,683
0,3.28,749,10413,16316,14241,13950,64,1252,349
1,2.96,746,3511,6493,4189,12247,68,1013,778
0,4.15,743,15009,18218,10575,7772,64,1615,287
1,3.88,744,12063,6757,4890,8504,56,900,428
1,4.82,743,4448,8672,7764,4511,72,1078,1024
0,4.46,743,11216,13636,9006,12205,64,963,921
0,1.84,746,16631,11167,10153,9599,60,1489,268
0,0.9,744,4600,14420,13312,9455,64,1615,277
0,0.7,751,17558,18649,17503,11575,100,2510,278
0,0.66,750,3461,18483,15361,9863,116,3036,265
0,4.1,746,919,5938,4907,16203,80,1213,816
0,0.74,747,14547,18501,15080,10562,56,1495,273
1,10.52,740,1568,2268,1459,1978,76,1134,1024
1,2.73,743,4539,3139,2709,14942,80,1190,1024
0,0.56,745,17501,19138,15868,11874,64,1506,309
1,5.12,750,8135,8276,7359,2847,76,1144,1024
1,8.57,745,2825,5280,4110,8369,68,1025,1024
0,3.6,751,6886,18633,16147,8410,52,776,500
1,9.67,730,918,925,1366,2167,80,1212,1024
1,6.38,744,863,3082,2984,1368,92,1369,1024
0,2.73,749,7596,16997,9874,15154,56,945,416
0,3.18,749,6241,12190,16881,16379,52,789,594
0,2.92,748,4956,17808,16039,6588,44,1114,282
0,6.59,750,116,15115,9046,21438,60,901,626
1,2.54,744,12978,11044,7691,6663,76,1124,1024
0,2.23,743,6532,1683,2026,19000,60,893,457
0,2.87,749,3197,16655,17134,11994,88,2181,267
0,3.21,749,12151,18679,12806,16129,52,773,547
0,3.28,749,17717,19380,12832,15942,60,912,543
0,3.4,744,6094,16133,11559,15471,68,1039,1024
1,5.76,743,4259,3257,2152,3530,76,1146,1024
0,3.05,749,7530,11736,7528,10960,64,1281,354
0,4.53,746,3273,9011,6422,13797,120,2858,330
0,2.95,746,5182,16024,16598,8239,60,1425,278
0,0.8,749,6911,17221,12480,12574,116,2851,269
1,7.2,744,1261,7171,8219,3066,144,2210,1024
0,1.16,751,17593,12395,12345,13980,80,1877,296
1,0.67,749,10820,17015,17239,8311,32,740,290
0,2.87,750,7250,8895,5311,9446,60,1427,305
0,4.26,751,4296,19432,17235,9998,52,884,471
0,5.77,746,5868,16656,13002,5833,64,960,578
1,3.43,745,5045,2820,3035,7343,72,1069,1024
1,10.26,721,1151,1183,990,1547,76,1132,961
0,2.52,744,12829,9183,15990,11341,40,843,399
0,0.63,743,17233,17803,16017,11898,92,2435,262
0,4.29,750,55,15025,16011,13288,52,1033,340
1,8.16,749,3665,8152,7674,4354,76,1124,1024
0,2.15,744,16814,19181,13032,11563,56,1291,331
0,4.96,750,16600,20340,17711,12633,80,1551,431
1,1.33,751,17941,15705,9875,8833,40,724,407
0,0.53,748,14886,19820,12343,13377,108,2746,296
0,3.72,748,16715,17331,13054,16209,68,1009,888
1,6.59,748,4563,13569,17974,16386,60,883,482
0,2.4,747,14207,18489,12663,14519,68,1022,615
0,1.48,746,5694,16052,12763,13872,56,1222,336
0,0.95,747,1003,7495,4291,14893,56,829,527
0,2.21,750,16233,3897,16069,11326,72,1730,279
0,0.77,746,6643,16423,10549,10272,80,2026,263
0,2.72,750,3559,16409,18584,17837,60,1075,427
0,2.51,750,3972,7175,6157,6552,48,1050,316
0,0.22,747,6268,17878,17863,12586,88,2312,267
0,0.77,747,19919,19541,16254,12345,116,2912,302
1,3.56,747,6131,4488,2883,6664,84,1245,1056
0,5.79,744,14741,19788,11336,8128,48,1010,375
0,2.3,747,863,17634,13687,10579,68,1359,351
0,1.13,751,9110,19355,18184,9802,44,1192,283
0,2.77,747,5326,19501,18898,10379,80,1754,347
1,4.53,745,1419,2283,2691,10783,76,1128,1024
0,2.23,744,16533,16495,9014,9380,96,2343,264
1,6.83,739,2309,3201,3356,990,80,1188,1024
1,3.12,743,4909,2349,4268,4136,80,1196,1024
0,0.93,748,18122,18414,15582,10232,48,1291,267
1,5.23,743,2253,4545,2747,12254,44,676,645
0,6.93,750,7317,3219,3465,11568,96,1648,405
1,5.8,744,12127,13633,9225,23794,56,839,675
0,1.11,749,12402,17649,15446,12221,60,1628,269
1,4.18,743,18816,14519,9175,8788,60,897,732
0,2.05,751,13106,13290,16509,10004,44,1014,289
1,1.58,747,190,17585,16024,9783,44,666,663
1,4.73,736,1604,984,1427,1762,76,1143,1024
0,1.39,750,9111,18567,14905,14309,124,2975,312
0,2.32,746,15674,19407,12581,9147,44,1062,319
0,1.12,749,11022,17586,11269,10461,60,1321,318
1,3.09,748,10889,10150,10927,5916,68,1010,1024
1,9.2,742,2893,2784,1899,6751,68,1038,1025
1,7.03,740,2170,4672,6113,1531,72,1089,1024
0,0.79,748,16605,17165,15071,12975,84,2079,273
0,3.56,748,7076,13909,10749,17552,108,2157,355
0,1.36,744,16788,17620,15848,13088,68,1597,283
1,2.95,746,3247,6233,4402,7676,72,1073,1024
1,4.06,749,7427,9259,6131,9535,68,1024,1024
1,7.04,750,181,10030,12155,27744,68,1016,1024
1,8.64,749,3959,7571,5055,9612,60,899,572
0,5.38,750,11198,16949,15525,6872,56,900,426
0,1.01,744,17815,16664,9873,10923,48,1272,262
1,5.28,746,2713,6945,5838,3475,88,1319,1024
0,5.68,749,2859,9463,10608,6535,72,1088,1024
1,6.47,746,2740,4795,4153,1379,88,1311,960
1,9.61,739,2660,1828,1234,1844,76,1139,1024
1,6.04,741,3341,2571,3554,2385,212,3219,1024
0,2.93,745,1862,17572,16345,11150,92,2289,278
0,4.57,743,9993,6483,5867,16175,80,1455,433
1,7.07,747,16521,9729,7121,20099,48,721,571
1,7.41,745,1141,1290,1234,15119,60,899,756
0,3.56,750,16249,19420,12544,13654,72,1645,340
0,2.29,749,17937,16610,9969,12089,72,1850,267
0,1.35,745,2987,17955,18573,8678,36,832,318
1,5.78,748,7983,18882,13249,6246,132,2152,491
0,4.88,749,9932,17724,18270,11317,76,1138,1024
0,3.44,747,11833,3450,3053,16029,112,2114,382
1,2.97,745,11970,13123,9286,9295,80,1196,1024
0,2.44,749,10265,18734,16240,12831,88,2271,283
0,1.51,746,8596,14006,15089,14234,84,1906,315
0,5.04,744,11245,17238,12472,9249,64,961,532
0,1.09,744,3184,17813,17016,10012,60,1531,267
1,4.81,743,6333,7438,5084,22356,60,898,928
0,0.92,748,3475,15488,14910,9430,44,1049,284
0,1.29,743,14503,9955,11565,19825,68,1290,415
1,3.15,743,17231,15729,11841,10164,56,835,537
0,4.62,747,3642,18199,17834,7102,40,724,409
1,1.28,750,16714,16722,12409,10333,60,1416,276
0,5.92,748,1508,6774,9101,22408,96,1453,533
1,5.9,745,11249,16177,12770,24177,60,893,639
0,0.72,746,17791,18885,14218,10039,60,1589,275
0,1.89,749,4811,16995,18484,16389,132,2593,363
1,2.87,746,7564,7900,4922,8565,80,1190,1024
1,1.28,749,4258,3720,3440,6028,108,1784,429
0,1.75,746,17876,16180,10002,9014,44,1177,264
0,1.07,751,4136,16425,17822,10378,60,1491,278
1,3.75,743,4809,3189,5491,1557,84,1236,1024
0,1.04,745,12981,18655,16877,16214,40,607,498
1,6.22,747,10018,18216,14128,17518,56,998,413
0,0.65,746,9555,16816,19210,13316,132,3370,296
1,6.59,749,11439,16485,11565,6648,76,1136,1024
1,3.19,746,11750,11764,12363,9238,68,1028,1024
0,1.21,745,4224,10760,9382,15409,80,1544,371
1,2.51,746,235,16929,16537,15114,60,894,701
0,1.03,745,8536,652,2543,12039,48,859,367
0,2.69,747,19030,15873,9073,10323,48,1056,352
1,2.13,748,7338,3594,5019,7088,64,971,1024
1,6.71,749,6025,11127,11406,4041,72,1089,1024
0,2.58,751,3764,15546,17690,7025,40,759,374
1,5.39,741,657,1205,816,1948,64,968,1024
1,3.67,741,7967,6014,4096,5876,76,1142,1024
0,1.15,749,16924,17407,13540,10118,48,1252,260
1,6.44,746,7811,16074,11180,6894,288,4412,1025
0,1.7,748,14900,18308,16005,15378,100,2103,341
0,0.76,750,19561,19508,11011,11235,108,2718,291
1,0.59,750,17800,16928,10831,10819,52,1340,272
1,5.68,748,4915,7864,6635,14627,60,901,590
0,3.69,747,9824,11050,17395,11603,48,789,440
0,3.45,745,11099,17786,14225,21493,80,1192,805
1,9.04,748,2608,7144,9280,1922,80,1199,1024
0,4.34,748,11840,10594,6650,23784,60,903,598
1,6.51,743,1876,4308,3628,2944,88,1302,1024
1,0.67,745,8928,16889,16823,10443,36,904,309
0,5.36,747,12395,16824,10024,21436,104,1588,566
0,5.39,744,3016,15812,13166,18290,116,1740,499
0,3.32,746,11327,2395,4155,9743,52,783,644
0,2.05,746,16578,14308,18443,12991,76,1530,362
1,6.14,750,5600,17004,16705,6359,92,1767,353
0,2.4,747,13093,15420,17014,10026,40,676,420
1,6.35,740,604,1306,1204,314,52,780,544
0,2.83,747,6488,5583,4108,6134,56,841,541
0,4.1,746,14415,18078,10899,9624,64,959,812
1,3.57,746,8065,16782,16438,7386,92,1382,572
0,5.0,745,5803,13922,10446,15771,108,1654,521
0,6.58,747,5288,3090,2159,9421,92,1849,378
0,2.05,746,6175,12869,11327,8293,52,1296,287
0,3.67,751,4529,17355,16198,11239,60,898,661
1,2.69,743,7723,15916,14897,15876,60,901,899
0,1.86,751,4344,16565,14453,13299,60,1248,319
0,2.49,745,6154,18189,16623,6388,40,1044,272
0,0.86,744,15644,17004,12418,9521,32,824,260
0,3.04,751,7034,16601,16264,10222,56,831,432
0,5.8,751,16430,17455,11590,16582,92,1497,454
1,0.81,746,15106,17947,12197,8330,32,803,283
0,5.03,750,7568,17906,12633,11319,68,1001,728
1,5.89,730,1442,2283,1997,838,68,1014,832
1,9.72,740,58,4042,5153,3677,76,1134,1024
1,8.07,735,1266,4130,4187,7908,76,1135,1024
1,1.4,748,5366,7140,5296,7120,76,1922,280
1,5.85,745,2926,2950,2377,733,68,1010,736
0,5.51,749,10879,18616,12816,9330,64,964,801
1,6.64,745,5262,7936,5824,4395,72,1084,1024
1,8.89,748,6193,8631,5346,7965,76,1114,1024
0,1.47,746,8558,10480,7592,14975,52,797,525
1,7.08,744,5491,3865,2790,9697,72,1077,1024
1,4.25,741,1043,1427,1642,940,80,1192,1024
0,3.41,748,2455,4062,2917,13055,88,1598,400
1,7.72,740,2911,1948,1755,1810,76,1130,1024
0,3.56,744,3542,18091,17748,10394,48,718,581
0,2.55,747,16548,18053,15137,10822,72,1857,273
0,1.57,750,16551,18056,11967,12893,64,1383,330
1,5.62,747,8946,16571,13022,6634,84,1240,1024
0,1.08,750,9665,7470,4504,15926,100,2079,348
0,2.97,746,1932,11401,10105,12027,52,773,464
1,1.63,746,1267,8774,7867,12487,76,1138,897
1,3.77,744,4402,4082,3836,2556,92,1375,1024
0,5.44,746,9971,18497,11619,7264,84,1700,379
0,0.73,746,17110,19160,19629,15181,112,2957,290
0,0.69,748,7122,4357,3387,10137,40,829,334
0,1.36,748,6237,2662,4500,13142,96,2009,308
0,5.38,744,18526,8709,12029,10749,60,895,744
1,1.7,742,5278,8367,5918,5090,76,1123,1024
0,2.97,750,12497,17916,16256,14481,60,899,753
1,2.64,747,4553,2746,2065,4999,72,1075,1024
1,4.07,739,948,4303,3330,9503,80,1182,1024
0,1.22,749,4471,19005,16820,12123,80,2039,293
0,1.71,745,7379,16864,11427,12336,72,1568,301
1,6.26,748,8582,16492,13002,6123,32,741,279
1,1.79,745,6643,16628,14282,7544,132,2039,495
1,6.75,746,12911,10908,7641,7451,76,1134,1024
1,3.77,741,2393,2761,2393,9091,40,717,401
1,3.96,743,3370,2522,2894,2006,92,1366,960
0,2.71,750,18178,19553,12125,16306,64,1275,384
1,8.2,742,4131,3245,3251,11372,80,1190,1024
1,2.25,738,2861,2855,1740,6879,44,671,462
1,7.77,743,5716,5065,5538,2712,76,1128,1024
1,4.08,743,2792,8485,6329,3253,72,1096,1024
0,0.91,745,14043,17949,14746,9771,56,1441,268
0,1.43,745,7026,16525,17349,9233,48,1039,315
0,3.16,750,2381,4805,4401,5422,48,862,383
1,3.18,747,16168,15195,9043,14197,76,1127,1024
0,2.14,744,10509,16649,11962,7980,48,1100,294
1,9.06,729,845,1412,928,1706,64,954,1025
1,5.68,740,3469,3358,2201,13697,64,948,501
0,2.39,748,9316,12153,8891,9237,56,1407,278
1,8.56,737,1423,2843,2338,5586,72,1076,1025
0,1.19,751,16954,14807,13540,16542,44,666,465
1,4.72,747,14734,12668,11481,6378,76,1134,1024
0,1.14,744,17650,20268,16582,12052,40,1047,308
0,5.15,750,10213,17245,13009,6265,40,964,289
0,2.08,748,12460,19517,11486,9451,80,1681,378
0,0.52,750,19614,19384,16422,12692,112,2958,288
0,1.84,745,3646,16567,13922,12866,48,814,418
0,1.47,748,16355,18374,18144,10798,64,1684,282
1,7.86,740,4914,3724,2520,5802,84,1253,1025
0,2.61,751,12333,17811,15810,7166,40,1037,271
1,9.17,735,2123,2157,1916,4005,80,1183,1025
0,2.2,750,9369,17032,13910,5932,72,1804,272
0,0.67,749,17547,17013,13706,10850,124,3148,268
0,2.96,749,19788,18284,9916,9852,60,1626,289
1,8.89,747,10323,15907,17849,21530,60,911,894
1,6.81,740,911,3287,3238,6517,68,1026,1025
1,1.17,748,5775,7908,11532,12698,76,1168,511
1,8.77,744,7284,7087,6502,9498,44,668,490
0,1.48,746,6275,9429,6151,7257,68,1751,265
0,4.27,750,7159,19719,14857,14551,60,1015,481
0,4.57,749,16687,20288,17167,10738,56,1379,318
0,1.77,746,16819,16093,8763,11656,76,1800,271
1,5.09,733,959,2711,4298,1992,80,1200,1024
1,5.24,727,837,1021,1051,7379,68,1017,868
0,4.95,745,11202,10240,10467,19533,136,2078,615
0,4.03,745,6698,12423,16516,22532,140,2122,545
0,1.82,748,10877,16710,16306,18462,120,2501,345
1,2.12,721,1639,1539,945,1360,88,1332,1024
1,8.63,747,3790,4100,2593,11417,56,838,782
1,7.75,743,11886,11800,8567,18526,60,903,697
1,4.76,740,1994,3594,2296,2871,80,1206,1024
0,0.41,749,17767,18204,12405,11958,116,3053,268
0,1.87,751,15598,18682,13144,8635,44,1126,278
0,2.62,749,17415,17944,14261,9338,32,801,283
0,2.78,745,10542,16105,14661,16081,72,1273,371
1,3.51,748,1833,6770,7504,3931,88,1296,1024
0,5.27,749,12768,20035,18434,14160,60,892,590
1,5.69,745,4608,6897,4242,3656,88,1299,1024
1,1.62,743,4389,10234,7455,9051,60,966,505
0,1.12,745,18256,17629,10345,10679,112,2983,268
0,5.23,748,5412,5766,4208,9531,52,1141,334
1,5.8,744,6206,5421,3104,6100,64,959,1024
1,3.85,747,6806,5324,7286,5338,76,1128,1024
0,1.88,748,17297,20202,13778,18254,96,1936,398
0,0.4,748,16598,17352,13059,11004,104,2509,272
0,1.95,747,2283,6159,4991,13224,48,908,350
0,2.94,747,17259,18110,11432,12518,100,2077,341
0,0.88,745,12595,9086,11984,15703,108,2664,298
0,2.03,748,11816,13234,7936,17643,84,1524,425
1,3.9,741,2807,1241,1722,4279,76,1120,1024
1,9.34,744,5307,3223,4833,8760,72,1085,1025
0,1.99,745,12250,17923,11094,16831,72,1090,518
0,1.61,748,12812,2354,2539,6267,40,845,332
1,4.19,747,7827,2712,3410,12709,48,728,595
0,1.66,744,12876,17735,14499,9548,48,1245,268
0,1.75,750,4684,18922,11355,12071,48,960,379
0,1.61,750,5437,17132,14382,9051,52,1356,264
0,1.57,749,5884,19082,17725,11481,104,2666,288
1,3.12,747,8196,14313,13848,11552,72,1065,1024
1,4.3,749,17083,13907,10371,10706,72,1073,864
1,5.9,742,3102,2897,2647,2797,80,1194,1024
1,0.67,750,11289,5198,6504,6569,88,1863,316
0,7.0,748,5686,11784,7273,5027,68,1036,1024
1,5.15,744,2818,2886,2030,862,80,1188,928
0,2.21,749,1040,11554,8386,13278,60,1199,359
0,4.62,749,12877,11767,11586,9975,64,972,463
0,1.79,747,2586,1849,1599,6443,44,836,367
0,0.75,746,17433,19931,19543,13886,76,1924,309
0,4.88,744,5570,11544,9324,10869,60,890,500
1,6.09,747,12267,17573,12954,11232,64,1455,299
1,7.5,745,4886,610,1333,12032,68,1009,879
0,0.72,750,16635,18852,10775,13615,56,1379,303
1,8.05,732,1242,4326,3214,12301,80,1177,1025
1,1.24,743,2490,8169,9732,9066,48,726,532
1,8.4,743,2614,8774,9200,6982,68,1026,1025
1,3.52,742,12108,7293,6128,13507,68,1028,1024
0,0.84,748,6955,12229,7514,12683,88,2180,283
1,4.22,748,16812,15706,11489,8092,48,714,507
1,6.65,748,6853,8309,12452,21987,72,1096,789
0,0.74,746,15545,18831,14474,14998,64,1510,309
0,0.45,745,16664,16752,14423,12797,104,2512,271
0,0.52,743,12555,3249,2735,12854,44,748,428
0,1.19,745,13197,16666,13347,11177,60,1429,280
1,3.24,748,5987,17048,17045,5745,100,1822,377
0,2.02,749,9365,17284,15964,8931,76,1967,262
1,5.5,743,1388,2376,2354,1601,80,1203,1024
0,3.99,745,9926,17307,16084,8612,68,1366,343
1,3.27,742,7236,1753,1777,6337,80,1208,1024
0,1.47,748,16280,17408,13573,9880,68,1775,262
1,6.95,748,208,6637,7792,1993,68,1009,1024
1,3.06,749,10898,17107,15472,23224,72,1081,929
0,5.93,743,777,13160,12329,22729,104,1606,543
0,1.26,747,18656,18273,9861,11549,52,1339,288
1,5.57,747,1245,4537,3233,15962,52,770,684
1,10.82,746,3483,2196,1418,2464,72,1084,1025
1,3.23,749,6345,11149,9067,8488,76,1144,1024
0,1.15,744,11638,19918,18354,13716,40,950,321
0,2.45,749,3790,18049,16646,10578,48,1241,272
1,12.05,733,974,2388,1889,811,112,1685,1024
0,1.37,749,17550,16928,10125,9382,52,1337,261
0,3.23,746,10942,10397,18117,10264,60,1442,305
1,1.63,746,8336,15057,9572,8623,88,1292,1024
1,2.66,741,816,1542,1779,1670,80,1191,1024
1,10.19,744,9258,6651,4590,12459,80,1184,1024
1,6.16,750,6846,14939,12498,19549,56,835,708
1,5.89,747,703,2839,2660,3055,76,1134,1024
1,5.25,744,3945,6041,6916,1799,80,1191,1024
1,6.27,736,1046,1923,2401,1162,68,1034,960
1,5.87,738,3704,4904,3620,1968,80,1200,1024
0,0.73,745,17446,17850,13425,9586,72,1821,266
0,3.33,743,11726,16541,11124,6426,40,759,354
0,4.62,748,8901,16522,13253,6737,56,1400,265
0,4.02,748,14823,8398,9276,15017,84,1428,444
1,6.48,742,1079,2553,3003,1614,68,1026,1024
0,2.24,747,4251,11738,18209,13302,116,2638,323
0,2.03,749,5451,7155,6830,9863,44,1064,311
1,7.29,749,9845,13192,16176,12171,76,1734,307
1,5.09,748,5466,6526,6594,1395,84,1246,1024
0,1.26,748,8845,11440,7028,13991,56,1160,349
1,2.81,744,13506,3839,4940,6595,68,1022,1024
